Tanggal,Nama Pelanggan,Harga,Status,Status Pembayaran,Tipe Perjalanan,Length,Recency,Frequency,Monetary
2021-05-08,BKi,0.10897435897435898,DEAL,LUNAS,PP,0.6666666666666666,0.19690576652601968,0.03896103896103896,0.030522945570971183
2021-05-17,BTo,0.30128205128205127,DEAL,LUNAS,PP,0.660337552742616,0.15752461322081576,0.06493506493506493,0.09455709711846318
2021-05-18,IIa,0.34615384615384615,DEAL,LUNAS,PP,0.659634317862166,0.10829817158931083,0.16883116883116883,0.16435432230522945
2021-05-18,BMo,0.16666666666666669,DEAL,LUNAS,PP,0.659634317862166,0.27004219409282704,0.03896103896103896,0.06744930629669157
2021-05-20,IHm,0.19871794871794873,DEAL,LUNAS,PP,0.6582278481012658,0.15963431786216598,0.012987012987012988,0.027107790821771612
2021-05-24,BIS,0.10897435897435898,DEAL,LUNAS,PP,0.6554149085794655,0.15963431786216598,0.07792207792207792,0.07214514407684099
2021-05-24,ISs,0.11217948717948718,DEAL,LUNAS,PP,0.6554149085794655,0.15471167369901548,0.03896103896103896,0.04994663820704376
2021-05-27,BJl,0.14743589743589744,DEAL,LUNAS,PP,0.6533052039381153,0.6652601969057665,0.0,0.009818569903948773
2021-05-29,IJy,0.16025641025641027,DEAL,LUNAS,PP,0.6518987341772151,0.6638537271448663,0.0,0.010672358591248666
2021-05-31,IAh,0.19871794871794873,DEAL,LUNAS,PP,0.650492264416315,0.08579465541490858,0.24675324675324678,0.2751334044823906
2021-05-31,IAa,0.2692307692307692,DEAL,LUNAS,PP,0.650492264416315,0.07383966244725738,0.18181818181818182,0.1688367129135539
2021-05-31,BUs,0.2692307692307692,DEAL,LUNAS,PP,0.650492264416315,0.047116736990154715,0.37662337662337664,0.3709711846318036
2021-06-02,PSs,0.14102564102564102,DEAL,LUNAS,Drop,0.6490857946554148,0.014767932489451477,0.05194805194805195,0.07577374599786553
2021-06-02,BSS,0.02564102564102564,DEAL,LUNAS,PP,0.6490857946554148,0.011251758087201125,0.4415584415584416,0.3792956243329776
2021-06-02,IDd,0.08012820512820513,DEAL,LUNAS,PP,0.6490857946554148,0.6610407876230661,0.0,0.005336179295624333
2021-06-03,ISh,0.26282051282051283,DEAL,LUNAS,PP,0.6483825597749648,0.1540084388185654,0.07792207792207792,0.09797225186766276
2021-06-03,D&m,0.2692307692307692,DEAL,LUNAS,PP,0.6483825597749648,0.07946554149085795,0.06493506493506493,0.05272145144076841
2021-06-03,INa,0.14743589743589744,DEAL,LUNAS,PP,0.6483825597749648,0.058368495077355836,0.07792207792207792,0.0736392742796158
2021-06-04,HTl,0.12179487179487179,DEAL,LUNAS,Drop,0.6476793248945147,0.659634317862166,0.012987012987012988,0.017502668089647812
2021-06-08,BMa,0.11217948717948718,DEAL,LUNAS,PP,0.6448663853727145,0.09915611814345991,0.07792207792207792,0.07812166488794023
2021-06-10,YPi,0.08653846153846154,DEAL,LUNAS,Drop,0.6434599156118144,0.048523206751054856,0.09090909090909091,0.07193169690501601
2021-06-14,IKh,0.1858974358974359,DEAL,LUNAS,PP,0.6406469760900141,0.11814345991561181,0.012987012987012988,0.025400213447171825
2021-06-14,BYS,0.00641025641025641,DEAL,LUNAS,PP,0.6406469760900141,0.17369901547116737,0.03896103896103896,0.01792956243329776
2021-06-15,GSa,0.08653846153846154,DEAL,LUNAS,Drop,0.639943741209564,0.10126582278481013,0.06493506493506493,0.051227321237993596
2021-06-18,IEa,0.26282051282051283,DEAL,LUNAS,PP,0.6378340365682138,0.08157524613220817,0.3246753246753247,0.3122881536819637
2021-07-08,SSa,0.7051282051282052,DEAL,LUNAS,Drop,0.6237693389592124,0.034458509142053444,0.7792207792207793,0.680042689434365
2021-07-22,BKS,0.01282051282051282,DEAL,LUNAS,PP,0.6139240506329113,0.0759493670886076,0.1168831168831169,0.040768409818569905
2021-07-23,BPS,0.009615384615384616,DEAL,LUNAS,PP,0.6132208157524613,0.07524613220815753,0.16883116883116883,0.20426894343649946
2021-08-02,P a,0.08974358974358974,DEAL,LUNAS,PP,0.6061884669479606,0.6181434599156118,0.03896103896103896,0.02390608324439701
2021-08-05,BSi,0.010576923076923078,DEAL,LUNAS,PP,0.6040787623066104,0.05063291139240506,0.24675324675324678,0.16448239060832442
2021-08-16,PS.,0.09871794871794871,DEAL,LUNAS,PP,0.5963431786216596,0.6082981715893109,0.14285714285714285,0.07889007470651013
2021-08-18,PAB,0.11987179487179488,DEAL,LUNAS,Drop,0.5949367088607594,0.030239099859353025,0.1168831168831169,0.05627321237993597
2021-09-09,PCa,0.1794871794871795,DEAL,LUNAS,Drop,0.5794655414908579,0.05485232067510549,0.24675324675324678,0.12572038420490927
2021-09-10,BIm,0.10897435897435898,DEAL,LUNAS,Drop,0.5787623066104078,0.4641350210970464,0.012987012987012988,0.01792956243329776
2021-09-14,MCg,0.1346153846153846,DEAL,LUNAS,Drop,0.5759493670886076,0.5879043600562588,0.012987012987012988,0.01792956243329776
2021-09-17,IDi,0.2371794871794872,DEAL,LUNAS,PP,0.5738396624472574,0.007032348804500703,0.1168831168831169,0.09007470651013874
2021-09-21,LKS,0.0,DEAL,LUNAS,PP,0.5710267229254571,0.10267229254571027,0.05194805194805195,0.0021344717182497333
2021-09-22,BPH,0.11217948717948718,DEAL,LUNAS,PP,0.570323488045007,0.5822784810126582,0.0,0.007470651013874066
2021-09-27,RTr,0.038461538461538464,DEAL,LUNAS,PP,0.5668073136427566,0.08368495077355836,0.14285714285714285,0.1400213447171825
2021-09-28,STa,0.14743589743589744,DEAL,LUNAS,PP,0.5661040787623066,0.15471167369901548,0.025974025974025972,0.02838847385272145
2021-09-29,BDS,0.00641025641025641,DEAL,LUNAS,PP,0.5654008438818565,0.04571026722925457,0.1038961038961039,0.0695837780149413
2021-10-02,IWy,0.07051282051282051,DEAL,LUNAS,PP,0.5632911392405063,0.44022503516174405,0.025974025974025972,0.02689434364994664
2021-10-05,BLS,0.01282051282051282,DEAL,LUNAS,PP,0.561181434599156,0.2876230661040788,0.025974025974025972,0.0029882604055496264
2021-10-06,IYi,0.14102564102564102,DEAL,LUNAS,PP,0.560478199718706,0.035864978902953586,0.2077922077922078,0.30096051227321235
2021-10-07,BYg,0.7307051282051282,DEAL,LUNAS,PP,0.559774964838256,0.36146272855133615,0.012987012987012988,0.07854429028815368
2021-10-11,TWa,0.12179487179487179,DEAL,LUNAS,Drop,0.5569620253164557,0.5689170182841069,0.0,0.008110992529348986
2021-10-11,KSt,0.11538461538461539,DEAL,LUNAS,PP,0.5569620253164557,0.5689170182841069,0.0,0.00768409818569904
2021-10-12,BDr,0.2884615384615385,DEAL,LUNAS,PP,0.5562587904360056,0.5618846694796062,0.025974025974025972,0.04695837780149413
2021-10-18,BKn,0.11217948717948718,DEAL,LUNAS,PP,0.5520393811533052,0.26371308016877637,0.03896103896103896,0.043543223052294557
2021-10-25,IWi,0.14102564102564102,DEAL,LUNAS,PP,0.5471167369901547,0.05907172995780591,0.33766233766233766,0.3272145144076841
2021-10-26,ILi,0.14102564102564102,DEAL,LUNAS,PP,0.5464135021097046,0.20815752461322082,0.09090909090909091,0.0823906083244397
2021-10-26,ICh,0.10897435897435898,DEAL,LUNAS,PP,0.5464135021097046,0.5583684950773559,0.0,0.007257203842049093
2021-10-27,BTS,0.02564102564102564,DEAL,LUNAS,PP,0.5457102672292545,0.22925457102672292,0.07792207792207792,0.02198505869797225
2021-10-27,PBa,0.11987179487179488,DEAL,LUNAS,PP,0.5457102672292545,0.03867791842475387,0.07792207792207792,0.1264674493062967
2021-10-27,BBo,0.10897435897435898,DEAL,LUNAS,PP,0.5457102672292545,0.06118143459915612,0.4675324675324676,0.415581643543223
2021-10-28,CCu,0.14102564102564102,DEAL,LUNAS,PP,0.5450070323488044,0.5569620253164557,0.0,0.009391675560298825
2021-11-01,ITy,0.11217948717948718,DEAL,LUNAS,PP,0.5421940928270041,0.12728551336146274,0.03896103896103896,0.059978655282817504
2021-11-02,BRS,0.06410256410256411,DEAL,LUNAS,PP,0.5414908579465542,0.28551336146272854,0.2077922077922078,0.17395944503735325
2021-11-04,PMa,0.12179487179487179,DEAL,LUNAS,Drop,0.540084388185654,0.1420534458509142,0.012987012987012988,0.01664034151547492
2021-11-05,BWy,0.12179487179487179,DEAL,LUNAS,Drop,0.5393811533052039,0.5513361462728551,0.012987012987012988,0.01622198505869797
2021-11-05,SSs,0.08974358974358974,DEAL,LUNAS,PP-6Jam,0.5393811533052039,0.046413502109704644,0.36363636363636365,0.2911419423692636
2021-11-12,DTS,0.14102564102564102,DEAL,LUNAS,Drop,0.5344585091420534,0.27355836849507736,0.05194805194805195,0.06029028815368196
2021-11-12,SRa,0.10256410256410256,DEAL,LUNAS,Drop,0.5344585091420534,0.5464135021097046,0.012987012987012988,0.013660618996798293
2021-11-15,IEg,0.16025641025641027,DEAL,LUNAS,PP,0.5323488045007032,0.23417721518987342,0.05194805194805195,0.07001067235859125
2021-11-17,PDA,0.15384615384615385,DEAL,LUNAS,PP,0.530942334739803,0.5428973277074542,0.0,0.010245464247598719
2021-11-17,FJM,0.14102564102564102,DEAL,LUNAS,PP,0.530942334739803,0.5428973277074542,0.0,0.009391675560298825
2021-11-18,SK3,0.2371794871794872,DEAL,LUNAS,PP,0.530239099859353,0.25035161744022505,0.025974025974025972,0.03415154749199573
2021-11-19,PDa,0.5833333333333334,DEAL,LUNAS,PP,0.5295358649789029,0.3270042194092827,0.025974025974025972,0.07342582710779082
2021-11-20,IIr,0.12179487179487179,DEAL,LUNAS,PP,0.5288326300984528,0.5407876230661041,0.0,0.008110992529348986
2021-11-22,DPi,0.032051282051282055,DEAL,LUNAS,Drop,0.5274261603375527,0.539381153305204,0.03896103896103896,0.010672358591248666
2021-11-22,ICa,0.21153846153846154,DEAL,LUNAS,PP,0.5274261603375527,0.14978902953586498,0.03896103896103896,0.04994663820704376
2021-11-23,BWs,0.1794871794871795,DEAL,LUNAS,PP,0.5267229254571026,0.30450070323488043,0.03896103896103896,0.04994663820704376
2021-11-24,DBo,0.2948717948717949,DEAL,LUNAS,PP,0.5260196905766525,0.01687763713080169,0.012987012987012988,0.045699039487726786
2021-11-25,ILu,0.06410256410256411,DEAL,LUNAS,PP,0.5253164556962026,0.5372714486638538,0.0,0.004268943436499467
2021-11-26,ILa,0.2948717948717949,DEAL,LUNAS,PP,0.5246132208157525,0.0808720112517581,0.25974025974025977,0.2038420490928495
2021-11-26,IYy,0.14102564102564102,DEAL,LUNAS,PP,0.5246132208157525,0.2489451476793249,0.012987012987012988,0.014941302027748132
2021-11-29,HIr,0.1346153846153846,DEAL,LUNAS,PP,0.5225035161744023,0.5344585091420535,0.15584415584415584,0.10949839914621132
2021-11-29,BSa,0.16025641025641027,DEAL,LUNAS,PP,0.5225035161744023,0.22151898734177217,0.03896103896103896,0.06488794023479189
2021-11-29,PWa,0.16025641025641027,DEAL,LUNAS,PP,0.5225035161744023,0.05977496483825598,0.19480519480519481,0.18932764140875133
2021-11-30,BGa,0.07692307692307693,DEAL,LUNAS,PP,0.5218002812939522,0.5337552742616034,0.0,0.005122732123799359
2021-12-01,WSa,0.21153846153846154,DEAL,LUNAS,PP,0.5210970464135021,0.1160337552742616,0.025974025974025972,0.04439701173959445
2021-12-03,GAz,0.02564102564102564,DEAL,LUNAS,PP,0.519690576652602,0.03234880450070324,0.12987012987012989,0.0823906083244397
2021-12-06,BNa,0.3269230769230769,DEAL,LUNAS,PP,0.5175808720112517,0.5295358649789029,0.0,0.021771611526147278
2021-12-08,BCS,0.02564102564102564,DEAL,LUNAS,PP,0.5161744022503516,0.5281293952180028,0.0,0.0017075773745997866
2021-12-10,IPn,0.16666666666666669,DEAL,LUNAS,PP,0.5147679324894514,0.16033755274261605,0.012987012987012988,0.027321237993596585
2021-12-11,BHk,0.1185897435897436,DEAL,LUNAS,PP,0.5140646976090014,0.5260196905766527,0.0,0.007897545357524013
2021-12-11,INr,0.07051282051282051,DEAL,LUNAS,PP,0.5140646976090014,0.04360056258790436,0.06493506493506493,0.04695837780149413
2021-12-13,BRa,0.20512820512820512,DEAL,LUNAS,PP,0.5126582278481012,0.06118143459915612,0.05194805194805195,0.04631803628601921
2021-12-13,BBy,0.16025641025641027,DEAL,LUNAS,PP,0.5126582278481012,0.5084388185654009,0.012987012987012988,0.02390608324439701
2021-12-14,IAg,0.035256410256410256,DEAL,LUNAS,PP,0.5119549929676511,0.1589310829817159,0.025974025974025972,0.03180362860192103
2021-12-17,ILn,0.1794871794871795,DEAL,LUNAS,PP,0.5098452883263009,0.12517580872011252,0.012987012987012988,0.03073639274279616
2021-12-20,BHm,0.16666666666666669,DEAL,LUNAS,PP,0.5077355836849508,0.10407876230661041,0.025974025974025972,0.025400213447171825
2021-12-24,BBg,0.3717948717948718,DEAL,LUNAS,PP,0.5049226441631505,0.5168776371308017,0.0,0.024759871931696906
2021-12-30,MUa,0.19230769230769232,DEAL,LUNAS,PP,0.50070323488045,0.3080168776371308,0.012987012987012988,0.03628601921024546
2022-01-03,SRZ,0.16025641025641027,DEAL,LUNAS,Drop,0.49789029535864987,0.509845288326301,0.0,0.010672358591248666
2022-01-05,BGr,0.2884615384615385,DEAL,LUNAS,PP,0.4964838255977497,0.5084388185654009,0.0,0.0192102454642476
2022-01-05,IMi,0.16025641025641027,DEAL,LUNAS,PP,0.4964838255977497,0.1371308016877637,0.1168831168831169,0.14941302027748132
2022-01-07,IIo,0.27564102564102566,DEAL,LUNAS,PP,0.4950773558368496,0.28270042194092826,0.1038961038961039,0.14300960512273211
2022-01-07,PIa,0.16025641025641027,DEAL,LUNAS,PP,0.4950773558368496,0.25316455696202533,0.012987012987012988,0.016435432230522944
2022-01-10,BRn,0.16025641025641027,DEAL,LUNAS,PP,0.4929676511954993,0.21167369901547117,0.06493506493506493,0.08303094983991462
2022-01-10,PSo,0.032051282051282055,DEAL,LUNAS,PP,0.4929676511954993,0.5049226441631505,0.0,0.0021344717182497333
2022-01-10,IRi,0.16666666666666669,DEAL,LUNAS,PP,0.4929676511954993,0.07946554149085795,0.1038961038961039,0.10437566702241195
2022-01-11,ASr,0.07692307692307693,DEAL,LUNAS,PP,0.4922644163150493,0.2812939521800281,0.1168831168831169,0.07427961579509071
2022-01-11,CMa,0.21153846153846154,DEAL,LUNAS,PP,0.4922644163150493,0.30450070323488043,0.012987012987012988,0.035005336179295625
2022-01-13,BMS,0.16666666666666669,DEAL,LUNAS,PP,0.4908579465541491,0.09282700421940929,0.1038961038961039,0.049306296691568836
2022-01-15,CKS,0.04807692307692308,DEAL,LUNAS,PP,0.489451476793249,0.5014064697609002,0.0,0.0032017075773745998
2022-01-15,BTi,0.2948717948717949,DEAL,LUNAS,PP,0.489451476793249,0.09142053445850915,0.09090909090909091,0.14450373532550692
2022-01-17,IHn,0.16666666666666669,DEAL,LUNAS,PP,0.4880450070323488,0.0639943741209564,0.05194805194805195,0.07427961579509071
2022-01-18,IKs,0.16666666666666669,DEAL,LUNAS,PP,0.4873417721518988,0.49929676511954996,0.0,0.011099252934898612
2022-01-19,BWo,0.3269230769230769,DEAL,LUNAS,PP,0.4866385372714487,0.28973277074542897,0.03896103896103896,0.05165421558164354
2022-01-21,IRa,0.15384615384615385,DEAL,LUNAS,PP,0.48523206751054854,0.01969057665260197,0.24675324675324678,0.255709711846318
2022-01-21,PIe,0.14743589743589744,DEAL,LUNAS,PP,0.48523206751054854,0.3790436005625879,0.012987012987012988,0.02262540021344717
2022-01-24,ITo,0.21794871794871795,DEAL,LUNAS,PP,0.48312236286919835,0.49507735583684953,0.0,0.014514407684098186
2022-01-24,GKh,0.15384615384615385,DEAL,LUNAS,Drop,0.48312236286919835,0.49507735583684953,0.012987012987012988,0.020490928495197437
2022-01-25,TAs,0.16025641025641027,DEAL,LUNAS,PP,0.48241912798874825,0.49437412095639943,0.012987012987012988,0.018569903948772677
2022-01-25,IBi,0.1794871794871795,DEAL,LUNAS,PP,0.48241912798874825,0.4029535864978903,0.012987012987012988,0.02262540021344717
2022-01-25,BES,0.3717948717948718,DEAL,LUNAS,PP,0.48241912798874825,0.42053445850914206,0.012987012987012988,0.02646744930629669
2022-01-26,YCo,0.21794871794871795,DEAL,LUNAS,PP,0.4817158931082982,0.4936708860759494,0.0,0.014514407684098186
2022-01-27,IHy,0.16666666666666669,DEAL,LUNAS,PP,0.4810126582278481,0.47538677918424754,0.05194805194805195,0.05549626467449306
2022-01-28,INn,0.16666666666666669,DEAL,LUNAS,PP,0.48030942334739807,0.16455696202531647,0.025974025974025972,0.05101387406616862
2022-01-28,ILk,0.12179487179487179,DEAL,LUNAS,PP,0.48030942334739807,0.21308016877637131,0.05194805194805195,0.09220917822838848
2022-02-02,OKS,0.009615384615384616,DEAL,LUNAS,PP-6Jam,0.4767932489451477,0.41139240506329117,0.012987012987012988,0.0014941302027748132
2022-02-03,BSh,0.16666666666666669,DEAL,LUNAS,PP,0.47609001406469764,0.4880450070323488,0.012987012987012988,0.022198505869797224
2022-02-04,PKM,0.21794871794871795,DEAL,LUNAS,PP,0.47538677918424754,0.4873417721518987,0.0,0.014514407684098186
2022-02-08,SS1,0.125,DEAL,LUNAS,PP,0.47257383966244726,0.05907172995780591,0.5844155844155845,0.47278548559231587
2022-02-11,IAn,0.11217948717948718,DEAL,LUNAS,PP,0.4704641350210971,0.06891701828410689,0.16883116883116883,0.14599786552828176
2022-02-12,BPi,0.05128205128205128,DEAL,LUNAS,PP,0.469760900140647,0.1947960618846695,0.025974025974025972,0.023692636072572038
2022-02-12,MTl,0.3717948717948718,DEAL,LUNAS,PP,0.469760900140647,0.48171589310829815,0.0,0.024759871931696906
2022-02-17,CSi,0.1185897435897436,DEAL,LUNAS,PP,0.46624472573839665,0.4781997187060478,0.0,0.007897545357524013
2022-02-18,DPo,0.1346153846153846,DEAL,LUNAS,PP,0.4655414908579466,0.4774964838255978,0.0,0.00896478121664888
2022-02-19,IPo,0.16666666666666669,DEAL,LUNAS,PP,0.4648382559774965,0.3987341772151899,0.012987012987012988,0.022198505869797224
2022-02-22,IMd,0.16666666666666669,DEAL,LUNAS,PP,0.4627285513361463,0.4746835443037975,0.0,0.011099252934898612
2022-02-25,PAn,0.16025641025641027,DEAL,LUNAS,PP,0.4606188466947961,0.006329113924050633,0.012987012987012988,0.0192102454642476
2022-03-02,TTl,0.09935897435897437,DEAL,LUNAS,PP,0.45710267229254575,0.04008438818565401,0.5194805194805195,1.0
2022-03-04,INh,0.16666666666666669,DEAL,LUNAS,PP,0.4556962025316456,0.27355836849507736,0.05194805194805195,0.058057630736392744
2022-03-07,BWa,0.09935897435897437,DEAL,LUNAS,PP,0.45358649789029537,0.13220815752461323,0.03896103896103896,0.03415154749199573
2022-03-11,MTa,0.1185897435897436,DEAL,LUNAS,PP,0.4507735583684951,0.46272855133614627,0.0,0.007897545357524013
2022-03-17,BEo,0.08333333333333334,DEAL,LUNAS,Drop,0.44655414908579466,0.04219409282700422,0.28571428571428575,0.19445037353255068
2022-03-18,TMh,0.2948717948717949,DEAL,LUNAS,PP,0.4458509142053446,0.4578059071729958,0.0,0.019637139807897545
2022-03-19,BJu,0.08333333333333334,DEAL,LUNAS,PP,0.4451476793248945,0.4571026722925457,0.0,0.005549626467449306
2022-03-19,Dks,0.16025641025641027,DEAL,LUNAS,PP,0.4451476793248945,0.0014064697609001407,0.06493506493506493,0.06232657417289221
2022-03-21,ISo,0.16025641025641027,DEAL,LUNAS,PP,0.4437412095639944,0.06680731364275669,0.15584415584415584,0.183991462113127
2022-03-22,KX1,0.09615384615384616,DEAL,LUNAS,PP,0.44303797468354433,0.4549929676511955,0.0,0.0064034151547491995
2022-03-24,MHa,0.10897435897435898,DEAL,LUNAS,Drop,0.4416315049226442,0.45358649789029537,0.012987012987012988,0.01792956243329776
2022-03-24,GPn,0.12179487179487179,DEAL,LUNAS,Drop,0.4416315049226442,0.45358649789029537,0.0,0.008110992529348986
2022-03-24,TDs,0.16025641025641027,DEAL,LUNAS,PP,0.4416315049226442,0.45358649789029537,0.025974025974025972,0.032017075773746
2022-03-28,UPA,0.16025641025641027,DEAL,LUNAS,PP,0.4388185654008439,0.03234880450070324,0.18181818181818182,0.14124653148345784
2022-03-31,IHi,0.15384615384615385,DEAL,LUNAS,PP,0.4367088607594937,0.07172995780590717,0.06493506493506493,0.07620064034151547
2022-04-01,LIY,0.3717948717948718,DEAL,LUNAS,PP,0.4360056258790436,0.4479606188466948,0.0,0.024759871931696906
2022-04-05,IS),0.11538461538461539,DEAL,LUNAS,Drop,0.43319268635724334,0.17369901547116737,0.012987012987012988,0.017716115261472785
2022-04-11,TAh,0.1346153846153846,DEAL,LUNAS,PP,0.4289732770745429,0.04078762306610408,0.1168831168831169,0.15304162219850587
2022-04-11,PSI,0.08974358974358974,DEAL,LUNAS,PP,0.4289732770745429,0.4409282700421941,0.0,0.005976520811099253
2022-04-16,ILh,0.12179487179487179,DEAL,LUNAS,PP,0.4254571026722926,0.03375527426160338,0.012987012987012988,0.02198505869797225
2022-04-18,MBn,0.16025641025641027,DEAL,LUNAS,PP,0.42405063291139244,0.4360056258790436,0.0,0.010672358591248666
2022-04-20,MTe,0.04487179487179487,DEAL,LUNAS,PP,0.4226441631504923,0.4345991561181435,0.0,0.0029882604055496264
2022-04-21,OSs,0.16025641025641027,DEAL,LUNAS,Drop,0.4219409282700422,0.4338959212376934,0.0,0.010672358591248666
2022-04-21,PAa,0.1185897435897436,DEAL,LUNAS,Drop,0.4219409282700422,0.08368495077355836,0.06493506493506493,0.06646531483457845
2022-04-21,IHo,0.16666666666666669,DEAL,LUNAS,PP,0.4219409282700422,0.27355836849507736,0.012987012987012988,0.023692636072572038
2022-04-22,BMr,0.16025641025641027,DEAL,LUNAS,PP,0.42123769338959216,0.310126582278481,0.03896103896103896,0.04567769477054429
2022-04-22,BDn,0.16025641025641027,DEAL,LUNAS,PP,0.42123769338959216,0.3663853727144866,0.025974025974025972,0.025400213447171825
2022-04-23,LKy,0.07692307692307693,DEAL,LUNAS,PP,0.42053445850914206,0.43248945147679324,0.0,0.005122732123799359
2022-04-23,PPa,0.16025641025641027,DEAL,LUNAS,PP,0.42053445850914206,0.1209563994374121,0.06493506493506493,0.0751334044823906
2022-04-23,KEl,0.15384615384615385,DEAL,LUNAS,drop,0.42053445850914206,0.43248945147679324,0.0,0.010245464247598719
2022-04-23,TSa,0.1185897435897436,DEAL,LUNAS,PP,0.42053445850914206,0.026019690576652602,0.1168831168831169,0.08837566702241195
2022-04-25,ILs,0.21153846153846154,DEAL,LUNAS,PP,0.4191279887482419,0.4310829817158931,0.0,0.014087513340448238
2022-05-06,BBS,0.01282051282051282,DEAL,LUNAS,PP,0.41139240506329117,0.42334739803094235,0.0,0.0008537886872998933
2022-05-06,IID,0.16025641025641027,DEAL,LUNAS,PP,0.41139240506329117,0.42334739803094235,0.0,0.010672358591248666
2022-05-06,JKS,0.01282051282051282,DEAL,LUNAS,PP,0.41139240506329117,0.42334739803094235,0.0,0.0008537886872998933
2022-05-09,BDo,0.07692307692307693,DEAL,LUNAS,PP,0.4092827004219409,0.034458509142053444,0.09090909090909091,0.10309498399146211
2022-05-10,LKa,0.12820512820512822,DEAL,LUNAS,PP,0.4085794655414909,0.42053445850914206,0.0,0.008537886872998933
2022-05-12,GSJS,0.16025641025641027,DEAL,LUNAS,PP,0.40717299578059074,0.389592123769339,0.012987012987012988,0.010672358591248666
2022-05-12,ICy,0.12820512820512822,DEAL,LUNAS,PP,0.40717299578059074,0.15752461322081576,0.025974025974025972,0.022198505869797224
2022-05-12,PHk,0.16025641025641027,DEAL,LUNAS,Drop,0.40717299578059074,0.1849507735583685,0.012987012987012988,0.022411953041622197
2022-05-13,ITk,0.11538461538461539,DEAL,LUNAS,PP,0.4064697609001407,0.04922644163150492,0.06493506493506493,0.09775880469583778
2022-05-14,BT),0.17307692307692307,DEAL,LUNAS,Drop,0.4057665260196906,0.4177215189873418,0.0,0.01152614727854856
2022-05-17,KPA,0.21794871794871795,DEAL,LUNAS,PP,0.4036568213783404,0.4156118143459916,0.0,0.014514407684098186
2022-05-18,SPa,0.16025641025641027,DEAL,LUNAS,PP,0.4029535864978903,0.16526019690576652,0.05194805194805195,0.05549626467449306
2022-05-18,BWr,0.28205128205128205,DEAL,LUNAS,PP,0.4029535864978903,0.4149085794655415,0.0,0.01878335112059765
2022-05-19,TTi,0.16025641025641027,DEAL,LUNAS,PP,0.40225035161744027,0.41420534458509145,0.0,0.010672358591248666
2022-05-20,LMo,0.12179487179487179,DEAL,LUNAS,PP,0.4015471167369902,0.41350210970464135,0.0,0.008110992529348986
2022-05-20,BTy,0.16666666666666669,DEAL,LUNAS,PP,0.4015471167369902,0.41350210970464135,0.0,0.011099252934898612
2022-05-21,BTa,0.5128205128205129,DEAL,LUNAS,Drop,0.40084388185654013,0.11111111111111112,0.1038961038961039,0.19188900747065102
2022-05-21,SJ2,0.16025641025641027,DEAL,LUNAS,PP,0.40084388185654013,0.4127988748241913,0.0,0.010672358591248666
2022-05-23,PKn,0.16025641025641027,DEAL,LUNAS,PP,0.39943741209564,0.41139240506329117,0.03896103896103896,0.042689434364994665
2022-05-23,MMi,0.2948717948717949,DEAL,LUNAS,PP,0.39943741209564,0.41139240506329117,0.012987012987012988,0.03415154749199573
2022-05-24,BPC,0.15384615384615385,DEAL,LUNAS,PP,0.3987341772151899,0.3340365682137834,0.025974025974025972,0.03457844183564568
2022-05-25,WRi,0.22435897435897437,DEAL,LUNAS,PP,0.39803094233473985,0.409985935302391,0.0,0.014941302027748132
2022-05-25,TBa,0.16025641025641027,DEAL,LUNAS,PP,0.39803094233473985,0.40436005625879046,0.012987012987012988,0.021344717182497332
2022-05-25,S a,0.16025641025641027,DEAL,LUNAS,PP,0.39803094233473985,0.4057665260196906,0.012987012987012988,0.021344717182497332
2022-05-25,MDa,0.16666666666666669,DEAL,LUNAS,PP,0.39803094233473985,0.15471167369901548,0.012987012987012988,0.02070437566702241
2022-05-27,BHi,0.17307692307692307,DEAL,LUNAS,PP,0.3966244725738397,0.053445850914205346,0.09090909090909091,0.13703308431163286
2022-05-27,IRo,0.16666666666666669,DEAL,LUNAS,PP,0.3966244725738397,0.4085794655414909,0.0,0.011099252934898612
2022-05-28,DVn,0.39743589743589747,DEAL,LUNAS,PP,0.3959212376933896,0.1729957805907173,0.025974025974025972,0.054215581643543224
2022-05-28,IHa,0.1794871794871795,DEAL,LUNAS,PP,0.3959212376933896,0.08368495077355836,0.025974025974025972,0.02689434364994664
2022-05-31,MTs,0.04487179487179487,DEAL,LUNAS,PP,0.3938115330520394,0.4057665260196906,0.06493506493506493,0.02305229455709712
2022-05-31,BWg,0.16025641025641027,DEAL,LUNAS,PP,0.3938115330520394,0.34177215189873417,0.025974025974025972,0.03415154749199573
2022-05-31,IEm,0.21794871794871795,DEAL,LUNAS,PP,0.3938115330520394,0.4057665260196906,0.0,0.014514407684098186
2022-06-02,RUR,0.1346153846153846,DEAL,LUNAS,PP,0.3924050632911393,0.1371308016877637,0.48051948051948057,0.6203479188900747
2022-06-02,ITa,0.1346153846153846,DEAL,LUNAS,PP,0.3924050632911393,0.030239099859353025,0.07792207792207792,0.09498399146211313
2022-06-02,SAa,0.2948717948717949,DEAL,LUNAS,PP,0.3924050632911393,0.07172995780590717,0.07792207792207792,0.08601921024546424
2022-06-03,PKp,0.19871794871794873,DEAL,LUNAS,Drop,0.3917018284106892,0.40365682137834036,0.09090909090909091,0.10586979722518676
2022-06-03,P3g,0.16025641025641027,DEAL,LUNAS,Drop,0.3917018284106892,0.10407876230661041,0.6753246753246753,0.6648879402347919
2022-06-03,DBn,0.16666666666666669,DEAL,LUNAS,Drop,0.3917018284106892,0.13572433192686356,0.28571428571428575,0.2791889007470651
